x,y,z
3.121706e-001,1.468963e-001,2.206170e-001
3.074024e-001,1.566293e-001,2.206170e-001
3.023309e-001,1.662078e-001,2.206170e-001
2.969610e-001,1.756222e-001,2.206170e-001
2.912980e-001,1.848633e-001,2.206170e-001
2.853476e-001,1.939220e-001,2.206170e-001
2.791155e-001,2.027893e-001,2.206170e-001
2.726080e-001,2.114565e-001,2.206170e-001
2.658315e-001,2.199150e-001,2.206170e-001
2.587926e-001,2.281564e-001,2.206170e-001
2.514984e-001,2.361727e-001,2.206170e-001
2.439559e-001,2.439559e-001,2.206170e-001
2.361727e-001,2.514984e-001,2.206170e-001
2.281564e-001,2.587926e-001,2.206170e-001
2.199150e-001,2.658315e-001,2.206170e-001
2.114565e-001,2.726080e-001,2.206170e-001
2.027893e-001,2.791155e-001,2.206170e-001
1.939220e-001,2.853476e-001,2.206170e-001
1.848633e-001,2.912980e-001,2.206170e-001
1.756222e-001,2.969610e-001,2.206170e-001
1.662078e-001,3.023309e-001,2.206170e-001
1.566293e-001,3.074024e-001,2.206170e-001
1.468963e-001,3.121706e-001,2.206170e-001
1.370183e-001,3.166306e-001,2.206170e-001
1.270051e-001,3.207783e-001,2.206170e-001
1.168665e-001,3.246093e-001,2.206170e-001
1.066126e-001,3.281200e-001,2.206170e-001
9.625354e-002,3.313069e-001,2.206170e-001
8.579945e-002,3.341668e-001,2.206170e-001
7.526068e-002,3.366969e-001,2.206170e-001
6.464763e-002,3.388948e-001,2.206170e-001
5.397079e-002,3.407582e-001,2.206170e-001
4.324069e-002,3.422853e-001,2.206170e-001
3.246791e-002,3.434746e-001,2.206170e-001
2.166309e-002,3.443250e-001,2.206170e-001
1.083689e-002,3.448355e-001,2.206170e-001
3.434917e-001,0.000000e+000,2.219195e-001
3.433222e-001,1.078934e-002,2.219195e-001
3.428139e-001,2.156802e-002,2.219195e-001
3.419673e-001,3.232543e-002,2.219195e-001
3.407832e-001,4.305093e-002,2.219195e-001
3.392628e-001,5.373394e-002,2.219195e-001
3.374075e-001,6.436393e-002,2.219195e-001
3.352193e-001,7.493039e-002,2.219195e-001
3.327003e-001,8.542291e-002,2.219195e-001
3.298529e-001,9.583113e-002,2.219195e-001
3.266800e-001,1.061448e-001,2.219195e-001
3.231847e-001,1.163537e-001,2.219195e-001
3.193705e-001,1.264477e-001,2.219195e-001
3.152411e-001,1.364170e-001,2.219195e-001
3.108006e-001,1.462517e-001,2.219195e-001
3.060534e-001,1.559420e-001,2.219195e-001
3.010041e-001,1.654784e-001,2.219195e-001
2.956577e-001,1.748515e-001,2.219195e-001
2.900196e-001,1.840521e-001,2.219195e-001
2.840953e-001,1.930710e-001,2.219195e-001
2.778906e-001,2.018994e-001,2.219195e-001
2.714117e-001,2.105285e-001,2.219195e-001
2.646649e-001,2.189499e-001,2.219195e-001
2.576569e-001,2.271551e-001,2.219195e-001
2.503947e-001,2.351363e-001,2.219195e-001
2.428853e-001,2.428853e-001,2.219195e-001
2.351363e-001,2.503947e-001,2.219195e-001
2.271551e-001,2.576569e-001,2.219195e-001
2.189499e-001,2.646649e-001,2.219195e-001
2.105285e-001,2.714117e-001,2.219195e-001
2.018994e-001,2.778906e-001,2.219195e-001
1.930710e-001,2.840953e-001,2.219195e-001
1.840521e-001,2.900196e-001,2.219195e-001
1.748515e-001,2.956577e-001,2.219195e-001
1.654784e-001,3.010041e-001,2.219195e-001
1.559420e-001,3.060534e-001,2.219195e-001
1.462517e-001,3.108006e-001,2.219195e-001
1.364170e-001,3.152411e-001,2.219195e-001
1.264477e-001,3.193705e-001,2.219195e-001
1.163537e-001,3.231847e-001,2.219195e-001
1.061448e-001,3.266800e-001,2.219195e-001
9.583113e-002,3.298529e-001,2.219195e-001
8.542291e-002,3.327003e-001,2.219195e-001
7.493039e-002,3.352193e-001,2.219195e-001
6.436393e-002,3.374075e-001,2.219195e-001
5.373394e-002,3.392628e-001,2.219195e-001
4.305093e-002,3.407832e-001,2.219195e-001
3.232543e-002,3.419673e-001,2.219195e-001
2.156802e-002,3.428139e-001,2.219195e-001
1.078934e-002,3.433222e-001,2.219195e-001
3.419729e-001,0.000000e+000,2.232165e-001
3.418041e-001,1.074163e-002,2.232165e-001
3.412981e-001,2.147265e-002,2.232165e-001
3.404552e-001,3.218249e-002,2.232165e-001
3.392763e-001,4.286056e-002,2.232165e-001
3.377626e-001,5.349634e-002,2.232165e-001
3.359156e-001,6.407932e-002,2.232165e-001
3.337370e-001,7.459907e-002,2.232165e-001
3.312292e-001,8.504519e-002,2.232165e-001
3.283944e-001,9.540739e-002,2.232165e-001
3.252355e-001,1.056754e-001,2.232165e-001
3.217557e-001,1.158392e-001,2.232165e-001
3.179583e-001,1.258886e-001,2.232165e-001
3.138472e-001,1.358138e-001,2.232165e-001
3.094263e-001,1.456050e-001,2.232165e-001
3.047000e-001,1.552524e-001,2.232165e-001
2.996731e-001,1.647467e-001,2.232165e-001
2.943504e-001,1.740783e-001,2.232165e-001
2.887372e-001,1.832382e-001,2.232165e-001
2.828391e-001,1.922173e-001,2.232165e-001
2.766619e-001,2.010066e-001,2.232165e-001
2.702116e-001,2.095976e-001,2.232165e-001
2.634946e-001,2.179817e-001,2.232165e-001
2.565176e-001,2.261507e-001,2.232165e-001
2.492875e-001,2.340965e-001,2.232165e-001
2.418113e-001,2.418113e-001,2.232165e-001
2.340965e-001,2.492875e-001,2.232165e-001
2.261507e-001,2.565176e-001,2.232165e-001
2.179817e-001,2.634946e-001,2.232165e-001
2.095976e-001,2.702116e-001,2.232165e-001
2.010066e-001,2.766619e-001,2.232165e-001
1.922173e-001,2.828391e-001,2.232165e-001
1.832382e-001,2.887372e-001,2.232165e-001
1.740783e-001,2.943504e-001,2.232165e-001
1.647467e-001,2.996731e-001,2.232165e-001
1.552524e-001,3.047000e-001,2.232165e-001
1.456050e-001,3.094263e-001,2.232165e-001
1.358138e-001,3.138472e-001,2.232165e-001
1.258886e-001,3.179583e-001,2.232165e-001
1.158392e-001,3.217557e-001,2.232165e-001
1.056754e-001,3.252355e-001,2.232165e-001
9.540739e-002,3.283944e-001,2.232165e-001
8.504519e-002,3.312292e-001,2.232165e-001
7.459907e-002,3.337370e-001,2.232165e-001
6.407932e-002,3.359156e-001,2.232165e-001
5.349634e-002,3.377626e-001,2.232165e-001
4.286056e-002,3.392763e-001,2.232165e-001
3.218249e-002,3.404552e-001,2.232165e-001
2.147265e-002,3.412981e-001,2.232165e-001
1.074163e-002,3.418041e-001,2.232165e-001
3.404492e-001,0.000000e+000,2.245079e-001
3.402813e-001,1.069377e-002,2.245079e-001
3.397774e-001,2.137698e-002,2.245079e-001
3.389383e-001,3.203910e-002,2.245079e-001
3.377647e-001,4.266960e-002,2.245079e-001
3.362577e-001,5.325800e-002,2.245079e-001
3.344190e-001,6.379383e-002,2.245079e-001
3.322501e-001,7.426670e-002,2.245079e-001
3.297534e-001,8.466628e-002,2.245079e-001
3.269313e-001,9.498231e-002,2.245079e-001
3.237865e-001,1.052046e-001,2.245079e-001
3.203221e-001,1.153231e-001,2.245079e-001
3.165417e-001,1.253277e-001,2.245079e-001
3.124489e-001,1.352087e-001,2.245079e-001
3.080477e-001,1.449562e-001,2.245079e-001
3.033425e-001,1.545607e-001,2.245079e-001
2.983379e-001,1.640127e-001,2.245079e-001
2.930390e-001,1.733028e-001,2.245079e-001
2.874508e-001,1.824218e-001,2.245079e-001
2.815790e-001,1.913609e-001,2.245079e-001
2.754292e-001,2.001110e-001,2.245079e-001
2.690077e-001,2.086637e-001,2.245079e-001
2.623207e-001,2.170105e-001,2.245079e-001
2.553747e-001,2.251431e-001,2.245079e-001
2.481768e-001,2.330535e-001,2.245079e-001
2.407340e-001,2.407340e-001,2.245079e-001
2.330535e-001,2.481768e-001,2.245079e-001
2.251431e-001,2.553747e-001,2.245079e-001
2.170105e-001,2.623207e-001,2.245079e-001
2.086637e-001,2.690077e-001,2.245079e-001
2.001110e-001,2.754292e-001,2.245079e-001
1.913609e-001,2.815790e-001,2.245079e-001
1.824218e-001,2.874508e-001,2.245079e-001
1.733028e-001,2.930390e-001,2.245079e-001
1.640127e-001,2.983379e-001,2.245079e-001
1.545607e-001,3.033425e-001,2.245079e-001
1.449562e-001,3.080477e-001,2.245079e-001
1.352087e-001,3.124489e-001,2.245079e-001
1.253277e-001,3.165417e-001,2.245079e-001
1.153231e-001,3.203221e-001,2.245079e-001
1.052046e-001,3.237865e-001,2.245079e-001
9.498231e-002,3.269313e-001,2.245079e-001
8.466628e-002,3.297534e-001,2.245079e-001
7.426670e-002,3.322501e-001,2.245079e-001
6.379383e-002,3.344190e-001,2.245079e-001
5.325800e-002,3.362577e-001,2.245079e-001
4.266960e-002,3.377647e-001,2.245079e-001
3.203910e-002,3.389383e-001,2.245079e-001
2.137698e-002,3.397774e-001,2.245079e-001
1.069377e-002,3.402813e-001,2.245079e-001
3.389209e-001,0.000000e+000,2.257937e-001
3.387536e-001,1.064576e-002,2.257937e-001
3.382521e-001,2.128102e-002,2.257937e-001
3.374167e-001,3.189527e-002,2.257937e-001
3.362484e-001,4.247805e-002,2.257937e-001
3.347482e-001,5.301891e-002,2.257937e-001
3.329177e-001,6.350744e-002,2.257937e-001
3.307586e-001,7.393330e-002,2.257937e-001
3.282731e-001,8.428620e-002,2.257937e-001
3.254636e-001,9.455591e-002,2.257937e-001
3.223329e-001,1.047323e-001,2.257937e-001
3.188841e-001,1.148054e-001,2.257937e-001
3.151207e-001,1.247651e-001,2.257937e-001
3.110462e-001,1.346017e-001,2.257937e-001
3.066648e-001,1.443055e-001,2.257937e-001
3.019807e-001,1.538669e-001,2.257937e-001
2.969986e-001,1.632764e-001,2.257937e-001
2.917234e-001,1.725248e-001,2.257937e-001
2.861604e-001,1.816029e-001,2.257937e-001
2.803149e-001,1.905018e-001,2.257937e-001
2.741928e-001,1.992127e-001,2.257937e-001
2.678000e-001,2.077270e-001,2.257937e-001
2.611430e-001,2.160363e-001,2.257937e-001
2.542283e-001,2.241324e-001,2.257937e-001
2.470627e-001,2.320073e-001,2.257937e-001
2.396533e-001,2.396533e-001,2.257937e-001
2.320073e-001,2.470627e-001,2.257937e-001
2.241324e-001,2.542283e-001,2.257937e-001
2.160363e-001,2.611430e-001,2.257937e-001
2.077270e-001,2.678000e-001,2.257937e-001
1.992127e-001,2.741928e-001,2.257937e-001
1.905018e-001,2.803149e-001,2.257937e-001
1.816029e-001,2.861604e-001,2.257937e-001
1.725248e-001,2.917234e-001,2.257937e-001
1.632764e-001,2.969986e-001,2.257937e-001
1.538669e-001,3.019807e-001,2.257937e-001
1.443055e-001,3.066648e-001,2.257937e-001
1.346017e-001,3.110462e-001,2.257937e-001
1.247651e-001,3.151207e-001,2.257937e-001
1.148054e-001,3.188841e-001,2.257937e-001
1.047323e-001,3.223329e-001,2.257937e-001
9.455591e-002,3.254636e-001,2.257937e-001
8.428620e-002,3.282731e-001,2.257937e-001
7.393330e-002,3.307586e-001,2.257937e-001
6.350744e-002,3.329177e-001,2.257937e-001
5.301891e-002,3.347482e-001,2.257937e-001
4.247805e-002,3.362484e-001,2.257937e-001
3.189527e-002,3.374167e-001,2.257937e-001
2.128102e-002,3.382521e-001,2.257937e-001
1.064576e-002,3.387536e-001,2.257937e-001
3.373878e-001,0.000000e+000,2.270738e-001
3.372213e-001,1.059761e-002,2.270738e-001
3.367220e-001,2.118475e-002,2.270738e-001
3.358904e-001,3.175100e-002,2.270738e-001
3.347274e-001,4.228590e-002,2.270738e-001
3.332340e-001,5.277908e-002,2.270738e-001
3.314117e-001,6.322017e-002,2.270738e-001
3.292624e-001,7.359887e-002,2.270738e-001
3.267881e-001,8.390493e-002,2.270738e-001
3.239914e-001,9.412819e-002,2.270738e-001
3.208749e-001,1.042586e-001,2.270738e-001
3.174417e-001,1.142860e-001,2.270738e-001
3.136952e-001,1.242007e-001,2.270738e-001
3.096392e-001,1.339928e-001,2.270738e-001
3.052776e-001,1.436527e-001,2.270738e-001
3.006147e-001,1.531709e-001,2.270738e-001
2.956552e-001,1.625378e-001,2.270738e-001
2.904038e-001,1.717444e-001,2.270738e-001
2.848659e-001,1.807814e-001,2.270738e-001
2.790469e-001,1.896401e-001,2.270738e-001
2.729525e-001,1.983116e-001,2.270738e-001
2.665887e-001,2.067874e-001,2.270738e-001
2.599618e-001,2.150591e-001,2.270738e-001
2.530783e-001,2.231185e-001,2.270738e-001
2.459451e-001,2.309578e-001,2.270738e-001
2.385692e-001,2.385692e-001,2.270738e-001
2.309578e-001,2.459451e-001,2.270738e-001
2.231185e-001,2.530783e-001,2.270738e-001
2.150591e-001,2.599618e-001,2.270738e-001
2.067874e-001,2.665887e-001,2.270738e-001
1.983116e-001,2.729525e-001,2.270738e-001
1.896401e-001,2.790469e-001,2.270738e-001
1.807814e-001,2.848659e-001,2.270738e-001
1.717444e-001,2.904038e-001,2.270738e-001
1.625378e-001,2.956552e-001,2.270738e-001
1.531709e-001,3.006147e-001,2.270738e-001
1.436527e-001,3.052776e-001,2.270738e-001
1.339928e-001,3.096392e-001,2.270738e-001
1.242007e-001,3.136952e-001,2.270738e-001
1.142860e-001,3.174417e-001,2.270738e-001
1.042586e-001,3.208749e-001,2.270738e-001
9.412819e-002,3.239914e-001,2.270738e-001
8.390493e-002,3.267881e-001,2.270738e-001
7.359887e-002,3.292624e-001,2.270738e-001
6.322017e-002,3.314117e-001,2.270738e-001
5.277908e-002,3.332340e-001,2.270738e-001
4.228590e-002,3.347274e-001,2.270738e-001
3.175100e-002,3.358904e-001,2.270738e-001
2.118475e-002,3.367220e-001,2.270738e-001
1.059761e-002,3.372213e-001,2.270738e-001
3.358500e-001,0.000000e+000,2.283483e-001
3.356843e-001,1.054930e-002,2.283483e-001
3.351873e-001,2.108819e-002,2.283483e-001
3.343595e-001,3.160628e-002,2.283483e-001
3.332017e-001,4.209316e-002,2.283483e-001
3.317151e-001,5.253851e-002,2.283483e-001
3.299012e-001,6.293201e-002,2.283483e-001
3.277616e-001,7.326340e-002,2.283483e-001
3.252986e-001,8.352249e-002,2.283483e-001
3.225146e-001,9.369916e-002,2.283483e-001
3.194123e-001,1.037834e-001,2.283483e-001
3.159948e-001,1.137651e-001,2.283483e-001
3.122654e-001,1.236346e-001,2.283483e-001
3.082279e-001,1.333821e-001,2.283483e-001
3.038862e-001,1.429980e-001,2.283483e-001
2.992445e-001,1.524727e-001,2.283483e-001
2.943076e-001,1.617970e-001,2.283483e-001
2.890802e-001,1.709616e-001,2.283483e-001
2.835675e-001,1.799574e-001,2.283483e-001
2.777750e-001,1.887757e-001,2.283483e-001
2.717083e-001,1.974077e-001,2.283483e-001
2.653735e-001,2.058448e-001,2.283483e-001
2.587769e-001,2.140788e-001,2.283483e-001
2.519248e-001,2.221016e-001,2.283483e-001
2.448241e-001,2.299051e-001,2.283483e-001
2.374818e-001,2.374818e-001,2.283483e-001
2.299051e-001,2.448241e-001,2.283483e-001
2.221016e-001,2.519248e-001,2.283483e-001
2.140788e-001,2.587769e-001,2.283483e-001
2.058448e-001,2.653735e-001,2.283483e-001
1.974077e-001,2.717083e-001,2.283483e-001
1.887757e-001,2.777750e-001,2.283483e-001
1.799574e-001,2.835675e-001,2.283483e-001
1.709616e-001,2.890802e-001,2.283483e-001
1.617970e-001,2.943076e-001,2.283483e-001
1.524727e-001,2.992445e-001,2.283483e-001
1.429980e-001,3.038862e-001,2.283483e-001
1.333821e-001,3.082279e-001,2.283483e-001
1.236346e-001,3.122654e-001,2.283483e-001
1.137651e-001,3.159948e-001,2.283483e-001
1.037834e-001,3.194123e-001,2.283483e-001
9.369916e-002,3.225146e-001,2.283483e-001
8.352249e-002,3.252986e-001,2.283483e-001
7.326340e-002,3.277616e-001,2.283483e-001
6.293201e-002,3.299012e-001,2.283483e-001
5.253851e-002,3.317151e-001,2.283483e-001
4.209316e-002,3.332017e-001,2.283483e-001
3.160628e-002,3.343595e-001,2.283483e-001
2.108819e-002,3.351873e-001,2.283483e-001
1.054930e-002,3.356843e-001,2.283483e-001
3.343075e-001,0.000000e+000,2.296171e-001
3.341425e-001,1.050085e-002,2.296171e-001
3.336478e-001,2.099134e-002,2.296171e-001
3.328238e-001,3.146111e-002,2.296171e-001
3.316714e-001,4.189984e-002,2.296171e-001
3.301916e-001,5.229721e-002,2.296171e-001
3.283860e-001,6.264298e-002,2.296171e-001
3.262563e-001,7.292692e-002,2.296171e-001
3.238046e-001,8.313889e-002,2.296171e-001
3.210334e-001,9.326882e-002,2.296171e-001
3.179453e-001,1.033067e-001,2.296171e-001
3.145435e-001,1.132426e-001,2.296171e-001
3.108312e-001,1.230668e-001,2.296171e-001
3.068122e-001,1.327695e-001,2.296171e-001
3.024905e-001,1.423412e-001,2.296171e-001
2.978702e-001,1.517724e-001,2.296171e-001
2.929559e-001,1.610539e-001,2.296171e-001
2.877525e-001,1.701764e-001,2.296171e-001
2.822651e-001,1.791309e-001,2.296171e-001
2.764992e-001,1.879087e-001,2.296171e-001
2.704604e-001,1.965010e-001,2.296171e-001
2.641547e-001,2.048994e-001,2.296171e-001
2.575883e-001,2.130956e-001,2.296171e-001
2.507677e-001,2.210815e-001,2.296171e-001
2.436997e-001,2.288492e-001,2.296171e-001
2.363911e-001,2.363911e-001,2.296171e-001
2.288492e-001,2.436997e-001,2.296171e-001
2.210815e-001,2.507677e-001,2.296171e-001
2.130956e-001,2.575883e-001,2.296171e-001
2.048994e-001,2.641547e-001,2.296171e-001
1.965010e-001,2.704604e-001,2.296171e-001
1.879087e-001,2.764992e-001,2.296171e-001
1.791309e-001,2.822651e-001,2.296171e-001
1.701764e-001,2.877525e-001,2.296171e-001
1.610539e-001,2.929559e-001,2.296171e-001
1.517724e-001,2.978702e-001,2.296171e-001
1.423412e-001,3.024905e-001,2.296171e-001
1.327695e-001,3.068122e-001,2.296171e-001
1.230668e-001,3.108312e-001,2.296171e-001
1.132426e-001,3.145435e-001,2.296171e-001
1.033067e-001,3.179453e-001,2.296171e-001
9.326882e-002,3.210334e-001,2.296171e-001
8.313889e-002,3.238046e-001,2.296171e-001
7.292692e-002,3.262563e-001,2.296171e-001
6.264298e-002,3.283860e-001,2.296171e-001
5.229721e-002,3.301916e-001,2.296171e-001
4.189984e-002,3.316714e-001,2.296171e-001
3.146111e-002,3.328238e-001,2.296171e-001
2.099134e-002,3.336478e-001,2.296171e-001
1.050085e-002,3.341425e-001,2.296171e-001
3.327603e-001,0.000000e+000,2.308802e-001
3.325961e-001,1.045225e-002,2.308802e-001
3.321037e-001,2.089419e-002,2.308802e-001
3.312835e-001,3.131551e-002,2.308802e-001
3.301364e-001,4.170593e-002,2.308802e-001
3.286635e-001,5.205518e-002,2.308802e-001
3.268662e-001,6.235306e-002,2.308802e-001
3.247464e-001,7.258941e-002,2.308802e-001
3.223060e-001,8.275412e-002,2.308802e-001
3.195476e-001,9.283717e-002,2.308802e-001
3.164739e-001,1.028286e-001,2.308802e-001
3.130878e-001,1.127185e-001,2.308802e-001
3.093927e-001,1.224972e-001,2.308802e-001
3.053923e-001,1.321551e-001,2.308802e-001
3.010905e-001,1.416824e-001,2.308802e-001
2.964916e-001,1.510700e-001,2.308802e-001
2.916001e-001,1.603085e-001,2.308802e-001
2.864208e-001,1.693888e-001,2.308802e-001
2.809588e-001,1.783019e-001,2.308802e-001
2.752196e-001,1.870390e-001,2.308802e-001
2.692087e-001,1.955916e-001,2.308802e-001
2.629322e-001,2.039511e-001,2.308802e-001
2.563962e-001,2.121094e-001,2.308802e-001
2.496072e-001,2.200583e-001,2.308802e-001
2.425718e-001,2.277901e-001,2.308802e-001
2.352971e-001,2.352971e-001,2.308802e-001
2.277901e-001,2.425718e-001,2.308802e-001
2.200583e-001,2.496072e-001,2.308802e-001
2.121094e-001,2.563962e-001,2.308802e-001
2.039511e-001,2.629322e-001,2.308802e-001
1.955916e-001,2.692087e-001,2.308802e-001
1.870390e-001,2.752196e-001,2.308802e-001
1.783019e-001,2.809588e-001,2.308802e-001
1.693888e-001,2.864208e-001,2.308802e-001
1.603085e-001,2.916001e-001,2.308802e-001
1.510700e-001,2.964916e-001,2.308802e-001
1.416824e-001,3.010905e-001,2.308802e-001
1.321551e-001,3.053923e-001,2.308802e-001
1.224972e-001,3.093927e-001,2.308802e-001
1.127185e-001,3.130878e-001,2.308802e-001
1.028286e-001,3.164739e-001,2.308802e-001
9.283717e-002,3.195476e-001,2.308802e-001
8.275412e-002,3.223060e-001,2.308802e-001
7.258941e-002,3.247464e-001,2.308802e-001
6.235306e-002,3.268662e-001,2.308802e-001
5.205518e-002,3.286635e-001,2.308802e-001
4.170593e-002,3.301364e-001,2.308802e-001
3.131551e-002,3.312835e-001,2.308802e-001
2.089419e-002,3.321037e-001,2.308802e-001
1.045225e-002,3.325961e-001,2.308802e-001
3.312085e-001,0.000000e+000,2.321376e-001
3.310450e-001,1.040351e-002,2.321376e-001
3.305549e-001,2.079675e-002,2.321376e-001
3.297386e-001,3.116947e-002,2.321376e-001
3.285968e-001,4.151143e-002,2.321376e-001
3.271308e-001,5.181242e-002,2.321376e-001
3.253419e-001,6.206228e-002,2.321376e-001
3.232319e-001,7.225089e-002,2.321376e-001
3.208030e-001,8.236820e-002,2.321376e-001
3.180574e-001,9.240422e-002,2.321376e-001
3.149980e-001,1.023490e-001,2.321376e-001
3.116277e-001,1.121929e-001,2.321376e-001
3.079499e-001,1.219260e-001,2.321376e-001
3.039681e-001,1.315387e-001,2.321376e-001
2.996864e-001,1.410217e-001,2.321376e-001
2.951089e-001,1.503655e-001,2.321376e-001
2.902402e-001,1.595609e-001,2.321376e-001
2.850851e-001,1.685988e-001,2.321376e-001
2.796486e-001,1.774704e-001,2.321376e-001
2.739361e-001,1.861668e-001,2.321376e-001
2.679533e-001,1.946795e-001,2.321376e-001
2.617060e-001,2.030000e-001,2.321376e-001
2.552005e-001,2.111202e-001,2.321376e-001
2.484431e-001,2.190321e-001,2.321376e-001
2.414406e-001,2.267278e-001,2.321376e-001
2.341998e-001,2.341998e-001,2.321376e-001
2.267278e-001,2.414406e-001,2.321376e-001
2.190321e-001,2.484431e-001,2.321376e-001
2.111202e-001,2.552005e-001,2.321376e-001
2.030000e-001,2.617060e-001,2.321376e-001
1.946795e-001,2.679533e-001,2.321376e-001
1.861668e-001,2.739361e-001,2.321376e-001
1.774704e-001,2.796486e-001,2.321376e-001
1.685988e-001,2.850851e-001,2.321376e-001
1.595609e-001,2.902402e-001,2.321376e-001
1.503655e-001,2.951089e-001,2.321376e-001
1.410217e-001,2.996864e-001,2.321376e-001
1.315387e-001,3.039681e-001,2.321376e-001
1.219260e-001,3.079499e-001,2.321376e-001
1.121929e-001,3.116277e-001,2.321376e-001
1.023490e-001,3.149980e-001,2.321376e-001
9.240422e-002,3.180574e-001,2.321376e-001
8.236820e-002,3.208030e-001,2.321376e-001
7.225089e-002,3.232319e-001,2.321376e-001
6.206228e-002,3.253419e-001,2.321376e-001
5.181242e-002,3.271308e-001,2.321376e-001
4.151143e-002,3.285968e-001,2.321376e-001
3.116947e-002,3.297386e-001,2.321376e-001
2.079675e-002,3.305549e-001,2.321376e-001
1.040351e-002,3.310450e-001,2.321376e-001
3.296520e-001,0.000000e+000,2.333892e-001
3.294893e-001,1.035462e-002,2.333892e-001
3.290015e-001,2.069902e-002,2.333892e-001
3.281890e-001,3.102299e-002,2.333892e-001
3.270526e-001,4.131635e-002,2.333892e-001
3.255934e-001,5.156894e-002,2.333892e-001
3.238130e-001,6.177063e-002,2.333892e-001
3.217129e-001,7.191136e-002,2.333892e-001
3.192954e-001,8.198112e-002,2.333892e-001
3.165627e-001,9.196998e-002,2.333892e-001
3.135177e-001,1.018681e-001,2.333892e-001
3.101632e-001,1.116656e-001,2.333892e-001
3.065027e-001,1.213530e-001,2.333892e-001
3.025397e-001,1.309206e-001,2.333892e-001
2.982781e-001,1.403590e-001,2.333892e-001
2.937221e-001,1.496589e-001,2.333892e-001
2.888763e-001,1.588111e-001,2.333892e-001
2.837453e-001,1.678065e-001,2.333892e-001
2.783344e-001,1.766364e-001,2.333892e-001
2.726488e-001,1.852919e-001,2.333892e-001
2.666941e-001,1.937646e-001,2.333892e-001
2.604762e-001,2.020460e-001,2.333892e-001
2.540012e-001,2.101281e-001,2.333892e-001
2.472756e-001,2.180028e-001,2.333892e-001
2.403060e-001,2.256623e-001,2.333892e-001
2.330992e-001,2.330992e-001,2.333892e-001
2.256623e-001,2.403060e-001,2.333892e-001
2.180028e-001,2.472756e-001,2.333892e-001
2.101281e-001,2.540012e-001,2.333892e-001
2.020460e-001,2.604762e-001,2.333892e-001
1.937646e-001,2.666941e-001,2.333892e-001
1.852919e-001,2.726488e-001,2.333892e-001
1.766364e-001,2.783344e-001,2.333892e-001
1.678065e-001,2.837453e-001,2.333892e-001
1.588111e-001,2.888763e-001,2.333892e-001
1.496589e-001,2.937221e-001,2.333892e-001
1.403590e-001,2.982781e-001,2.333892e-001
1.309206e-001,3.025397e-001,2.333892e-001
1.213530e-001,3.065027e-001,2.333892e-001
1.116656e-001,3.101632e-001,2.333892e-001
1.018681e-001,3.135177e-001,2.333892e-001
9.196998e-002,3.165627e-001,2.333892e-001
8.198112e-002,3.192954e-001,2.333892e-001
7.191136e-002,3.217129e-001,2.333892e-001
6.177063e-002,3.238130e-001,2.333892e-001
5.156894e-002,3.255934e-001,2.333892e-001
4.131635e-002,3.270526e-001,2.333892e-001
3.102299e-002,3.281890e-001,2.333892e-001
2.069902e-002,3.290015e-001,2.333892e-001
1.035462e-002,3.294893e-001,2.333892e-001
3.280909e-001,0.000000e+000,2.346351e-001
3.279290e-001,1.030558e-002,2.346351e-001
3.274435e-001,2.060100e-002,2.346351e-001
3.266348e-001,3.087608e-002,2.346351e-001
3.255038e-001,4.112070e-002,2.346351e-001
3.240516e-001,5.132473e-002,2.346351e-001
3.222795e-001,6.147811e-002,2.346351e-001
3.201894e-001,7.157082e-002,2.346351e-001
3.177833e-001,8.159289e-002,2.346351e-001
3.150636e-001,9.153445e-002,2.346351e-001
3.120330e-001,1.013857e-001,2.346351e-001
3.086944e-001,1.111368e-001,2.346351e-001
3.050512e-001,1.207783e-001,2.346351e-001
3.011070e-001,1.303006e-001,2.346351e-001
2.968655e-001,1.396943e-001,2.346351e-001
2.923312e-001,1.489502e-001,2.346351e-001
2.875083e-001,1.580590e-001,2.346351e-001
2.824016e-001,1.670119e-001,2.346351e-001
2.770163e-001,1.757999e-001,2.346351e-001
2.713576e-001,1.844145e-001,2.346351e-001
2.654311e-001,1.928470e-001,2.346351e-001
2.592427e-001,2.010892e-001,2.346351e-001
2.527984e-001,2.091330e-001,2.346351e-001
2.461046e-001,2.169704e-001,2.346351e-001
2.391680e-001,2.245937e-001,2.346351e-001
2.319953e-001,2.319953e-001,2.346351e-001
2.245937e-001,2.391680e-001,2.346351e-001
2.169704e-001,2.461046e-001,2.346351e-001
2.091330e-001,2.527984e-001,2.346351e-001
2.010892e-001,2.592427e-001,2.346351e-001
1.928470e-001,2.654311e-001,2.346351e-001
1.844145e-001,2.713576e-001,2.346351e-001
1.757999e-001,2.770163e-001,2.346351e-001
1.670119e-001,2.824016e-001,2.346351e-001
1.580590e-001,2.875083e-001,2.346351e-001
1.489502e-001,2.923312e-001,2.346351e-001
1.396943e-001,2.968655e-001,2.346351e-001
1.303006e-001,3.011070e-001,2.346351e-001
1.207783e-001,3.050512e-001,2.346351e-001
1.111368e-001,3.086944e-001,2.346351e-001
1.013857e-001,3.120330e-001,2.346351e-001
9.153445e-002,3.150636e-001,2.346351e-001
8.159289e-002,3.177833e-001,2.346351e-001
7.157082e-002,3.201894e-001,2.346351e-001
6.147811e-002,3.222795e-001,2.346351e-001
5.132473e-002,3.240516e-001,2.346351e-001
4.112070e-002,3.255038e-001,2.346351e-001
